"Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),Power (W),"
"0, 12/18/2023, 19:07:29.979,0.00020317,3.3566E-06"
"1, 12/18/2023, 19:07:30.386,0.00020317,3.3273E-06"
"2, 12/18/2023, 19:07:30.610,0.00020317,3.327E-06"
"3, 12/18/2023, 19:07:30.811,0.00020259,3.3197E-06"
"4, 12/18/2023, 19:07:31.030,0.000202,3.3205E-06"
"5, 12/18/2023, 19:07:31.246,0.000202,3.3247E-06"
"6, 12/18/2023, 19:07:31.459,0.000202,3.3385E-06"
"7, 12/18/2023, 19:07:31.673,0.00020208,3.3379E-06"
"8, 12/18/2023, 19:07:31.885,0.00020208,3.3283E-06"
"9, 12/18/2023, 19:07:31.917,0.00020208,3.3225E-06"
"10, 12/18/2023, 19:07:31.951,0.00020208,3.3205E-06"
"11, 12/18/2023, 19:07:31.990,0.00020208,3.3189E-06"
"12, 12/18/2023, 19:07:32.025,0.00020208,3.3218E-06"
"13, 12/18/2023, 19:07:32.239,0.00020208,3.3293E-06"
"14, 12/18/2023, 19:07:32.451,0.00020215,3.341E-06"
"15, 12/18/2023, 19:07:32.664,0.00020215,3.3379E-06"
"16, 12/18/2023, 19:07:32.876,0.00020215,3.317E-06"
"17, 12/18/2023, 19:07:32.912,0.00020215,3.3144E-06"
"18, 12/18/2023, 19:07:32.950,0.00020215,3.3115E-06"
"19, 12/18/2023, 19:07:32.985,0.00020215,3.3099E-06"
"20, 12/18/2023, 19:07:33.019,0.00020227,3.3125E-06"
"21, 12/18/2023, 19:07:33.233,0.00020227,3.3255E-06"
"22, 12/18/2023, 19:07:33.445,0.00020227,3.3314E-06"
"23, 12/18/2023, 19:07:33.658,0.00020227,3.3356E-06"
"24, 12/18/2023, 19:07:33.871,0.00020237,3.3281E-06"
"25, 12/18/2023, 19:07:33.902,0.00020245,3.3263E-06"
"26, 12/18/2023, 19:07:33.933,0.00020245,3.3267E-06"
"27, 12/18/2023, 19:07:33.964,0.00020245,3.3231E-06"
"28, 12/18/2023, 19:07:33.995,0.00020245,3.3234E-06"
"29, 12/18/2023, 19:07:34.028,0.00020245,3.316E-06"
"30, 12/18/2023, 19:07:34.242,0.00020245,3.3126E-06"
"31, 12/18/2023, 19:07:34.455,0.00020245,3.2911E-06"
"32, 12/18/2023, 19:07:34.671,0.00020252,3.2959E-06"
"33, 12/18/2023, 19:07:34.884,0.00020253,3.3579E-06"
"34, 12/18/2023, 19:07:34.919,0.00020253,3.4534E-06"
"35, 12/18/2023, 19:07:34.956,0.00020253,3.4916E-06"
"36, 12/18/2023, 19:07:34.996,0.00020253,3.5247E-06"
"37, 12/18/2023, 19:07:35.030,0.00020253,3.5321E-06"
"38, 12/18/2023, 19:07:35.247,0.00020253,3.382E-06"
"39, 12/18/2023, 19:07:35.459,0.00020273,3.1528E-06"
"40, 12/18/2023, 19:07:35.677,0.00020273,3.0423E-06"
"41, 12/18/2023, 19:07:35.892,0.00020273,3.0006E-06"
"42, 12/18/2023, 19:07:35.926,0.00020273,3.0038E-06"
